time,bus_voltage_V,current_mA,power_mW,State
12/26/2023 15:53,5.185,784,3240,charging
12/26/2023 15:53,5.197,519,3740,charging
12/26/2023 15:53,5.197,564,3800,charging
12/26/2023 15:53,5.189,652,4300,charging
12/26/2023 15:53,5.197,514,2860,charging
12/26/2023 15:53,5.189,630,3380,charging
12/26/2023 15:53,5.197,627,3040,charging
12/26/2023 15:53,5.189,589,4100,charging
12/26/2023 15:53,5.177,544,2820,charging
12/26/2023 15:53,5.193,568,2780,charging
12/26/2023 15:53,5.197,630,3220,charging
12/26/2023 15:53,5.189,540,2820,charging
12/26/2023 15:53,5.185,538,2780,charging
12/26/2023 15:53,5.181,538,2780,charging
12/26/2023 15:53,5.189,651,4620,charging
12/26/2023 15:53,5.197,532,2580,charging
12/26/2023 15:53,5.189,574,3600,charging
12/26/2023 15:53,5.189,536,2780,charging
12/26/2023 15:53,5.189,556,2880,charging
12/26/2023 15:53,5.189,910,3020,charging
12/26/2023 15:53,5.177,540,2780,charging
12/26/2023 15:53,5.185,562,3140,charging
12/26/2023 15:53,5.181,536,2780,charging
12/26/2023 15:53,5.189,675,3400,charging
12/26/2023 15:54,5.193,663,3380,charging
12/26/2023 15:54,5.189,710,3680,charging
12/26/2023 15:54,5.193,499,2580,charging
12/26/2023 15:54,5.181,514,2660,charging
12/26/2023 15:54,5.193,508,2620,charging
12/26/2023 15:54,5.197,631,2860,charging
12/26/2023 15:54,5.193,642,4580,charging
12/26/2023 15:54,5.193,510,2660,charging
12/26/2023 15:54,5.189,540,2820,charging
12/26/2023 15:54,5.177,631,3180,charging
12/26/2023 15:54,5.197,605,3040,charging
12/26/2023 15:54,5.189,637,3700,charging
12/26/2023 15:54,5.177,538,2780,charging
12/26/2023 15:54,5.197,609,3120,charging
12/26/2023 15:54,5.193,513,3040,charging
12/26/2023 15:54,5.197,504,3380,charging
12/26/2023 15:54,5.193,650,3680,charging
12/26/2023 15:54,5.181,534,2780,charging
12/26/2023 15:54,5.197,699,3080,charging
12/26/2023 15:54,5.197,579,3180,charging
12/26/2023 15:54,5.185,583,3380,charging
12/26/2023 15:54,5.185,521,2620,charging
12/26/2023 15:54,5.193,555,2780,charging
12/26/2023 15:54,5.185,608,3020,charging
12/26/2023 15:54,5.193,536,2620,charging
12/26/2023 15:54,5.197,531,3700,charging
12/26/2023 15:54,5.197,621,3220,charging
12/26/2023 15:54,5.189,542,2820,charging
12/26/2023 15:54,5.193,506,2920,charging
12/26/2023 15:54,5.197,522,3380,charging
12/26/2023 15:54,5.185,655,3680,charging
12/26/2023 15:54,5.189,635,3300,charging
12/26/2023 15:54,5.177,567,2780,charging
12/26/2023 15:54,5.185,575,3280,charging
12/26/2023 15:54,5.193,584,3580,charging
12/26/2023 15:54,5.189,730,2780,charging
12/26/2023 15:54,5.189,645,3600,charging
12/26/2023 15:54,5.197,628,3140,charging
12/26/2023 15:54,5.189,648,3340,charging
12/26/2023 15:54,5.189,658,2820,charging
12/26/2023 15:54,5.197,540,2860,charging
12/26/2023 15:54,5.197,521,2720,charging
12/26/2023 15:54,5.193,552,3240,charging
12/26/2023 15:54,5.189,584,3140,charging
12/26/2023 15:54,5.185,678,3900,charging
12/26/2023 15:54,5.197,541,2820,charging
12/26/2023 15:54,5.193,540,2820,charging
12/26/2023 15:54,5.193,569,2940,charging
12/26/2023 15:54,5.185,634,3640,charging
12/26/2023 15:54,5.193,576,3600,charging
12/26/2023 15:54,5.193,526,2860,charging
12/26/2023 15:54,5.197,578,3500,charging
12/26/2023 15:54,5.193,516,2980,charging
12/26/2023 15:54,5.181,654,2860,charging
12/26/2023 15:54,5.197,557,3540,charging
12/26/2023 15:54,5.197,521,2660,charging
12/26/2023 15:54,5.193,921,2820,charging
12/26/2023 15:54,5.193,501,2660,charging
12/26/2023 15:55,5.189,738,3740,charging
12/26/2023 15:55,5.201,658,3220,charging
12/26/2023 15:55,5.181,676,3480,charging
12/26/2023 15:55,5.185,539,2920,charging
12/26/2023 15:55,5.185,643,3380,charging
12/26/2023 15:55,5.185,588,2760,charging
12/26/2023 15:55,5.177,697,3600,charging
12/26/2023 15:55,5.193,574,3380,charging
12/26/2023 15:55,5.185,651,4320,charging
12/26/2023 15:55,5.197,615,3440,charging
12/26/2023 15:55,5.189,740,3600,charging
12/26/2023 15:55,5.193,506,2660,charging
12/26/2023 15:55,5.189,670,3840,charging
12/26/2023 15:55,5.197,537,2580,charging
12/26/2023 15:55,5.189,755,2780,charging
12/26/2023 15:55,5.193,631,3680,charging
12/26/2023 15:55,5.189,545,2660,charging
12/26/2023 15:55,5.197,651,3400,charging
12/26/2023 15:55,5.193,660,2980,charging
12/26/2023 15:55,5.193,545,2920,charging
12/26/2023 15:55,5.193,589,2860,charging
12/26/2023 15:55,5.197,591,2980,charging
12/26/2023 15:55,5.189,598,3120,charging
12/26/2023 15:55,5.189,540,2780,charging
12/26/2023 15:55,5.185,591,2780,charging
12/26/2023 15:55,5.197,500,2580,charging
12/26/2023 15:55,5.197,505,2580,charging
12/26/2023 15:55,5.193,573,3700,charging
12/26/2023 15:55,5.197,492,2560,charging
12/26/2023 15:55,5.197,531,2760,charging
12/26/2023 15:55,5.197,511,2880,charging
12/26/2023 15:55,5.189,641,3960,charging
12/26/2023 15:55,5.193,554,2860,charging
12/26/2023 15:55,5.193,523,2560,charging
12/26/2023 15:55,5.185,538,2780,charging
12/26/2023 15:55,5.189,538,2680,charging
12/26/2023 15:55,5.201,671,3480,charging
12/26/2023 15:55,5.185,706,2820,charging
12/26/2023 15:55,5.177,523,2780,charging
12/26/2023 15:55,5.193,578,3140,charging
12/26/2023 15:55,5.197,562,3180,charging
12/26/2023 15:55,5.189,619,3380,charging
12/26/2023 15:55,5.193,659,2860,charging
12/26/2023 15:55,5.197,587,2780,charging
12/26/2023 15:55,5.181,907,3140,charging
12/26/2023 15:55,5.185,578,2660,charging
12/26/2023 15:55,5.197,646,3540,charging
12/26/2023 15:55,5.189,508,2680,charging
12/26/2023 15:55,5.193,621,3400,charging
12/26/2023 15:55,5.177,535,2820,charging
12/26/2023 15:55,5.189,539,2720,charging
12/26/2023 15:55,5.197,540,2580,charging
12/26/2023 15:55,5.197,536,3300,charging
12/26/2023 15:55,5.185,531,2760,charging
12/26/2023 15:55,5.177,521,2680,charging
12/26/2023 15:55,5.197,558,3340,charging
12/26/2023 15:55,5.197,663,2940,charging
12/26/2023 15:55,5.193,689,3580,charging
12/26/2023 15:56,5.189,601,3040,charging
12/26/2023 15:56,5.185,560,3380,charging
12/26/2023 15:56,5.185,536,2940,charging
12/26/2023 15:56,5.193,493,2560,charging
12/26/2023 15:56,5.197,570,3380,charging
12/26/2023 15:56,5.189,713,2780,charging
12/26/2023 15:56,5.189,744,3760,charging
12/26/2023 15:56,5.189,587,2720,charging
12/26/2023 15:56,5.197,494,2780,charging
12/26/2023 15:56,5.197,634,3220,charging
12/26/2023 15:56,5.189,649,3340,charging
12/26/2023 15:56,5.181,603,2720,charging
12/26/2023 15:56,5.197,491,3180,charging
12/26/2023 15:56,5.197,643,3340,charging
12/26/2023 15:56,5.193,540,2980,charging
12/26/2023 15:56,5.197,641,3640,charging
12/26/2023 15:56,5.177,586,2780,charging
12/26/2023 15:56,5.177,535,2780,charging
12/26/2023 15:56,5.193,515,2680,charging
12/26/2023 15:56,5.201,652,2940,charging
12/26/2023 15:56,5.193,499,2580,charging
12/26/2023 15:56,5.197,527,3300,charging
12/26/2023 15:56,5.189,573,3380,charging
12/26/2023 15:56,5.193,580,2620,charging
12/26/2023 15:56,5.197,599,2880,charging
12/26/2023 15:56,5.189,588,3040,charging
12/26/2023 15:56,5.189,537,2780,charging
12/26/2023 15:56,5.189,538,2780,charging
12/26/2023 15:56,5.185,539,2940,charging
12/26/2023 15:56,5.197,535,2780,charging
12/26/2023 15:56,5.193,592,3140,charging
12/26/2023 15:56,5.185,540,2820,charging
12/26/2023 15:56,5.189,590,3400,charging
12/26/2023 15:56,5.193,508,3400,charging
12/26/2023 15:56,5.189,604,3140,charging
12/26/2023 15:56,5.189,682,3680,charging
12/26/2023 15:56,5.197,577,2980,charging
12/26/2023 15:56,5.181,543,2660,charging
12/26/2023 15:56,5.197,586,2920,charging
12/26/2023 15:56,5.189,540,2820,charging
12/26/2023 15:56,5.197,504,3080,charging
12/26/2023 15:56,5.193,506,3680,charging
12/26/2023 15:56,5.193,571,3580,charging
12/26/2023 15:56,5.189,648,3340,charging
12/26/2023 15:56,5.189,525,2760,charging
12/26/2023 15:56,5.197,582,3080,charging
12/26/2023 15:56,5.193,576,4400,charging
12/26/2023 15:56,5.177,572,2780,charging
12/26/2023 15:56,5.185,605,4560,charging
12/26/2023 15:56,5.193,543,2580,charging
12/26/2023 15:56,5.201,594,3140,charging
12/26/2023 15:56,5.193,516,2660,charging
12/26/2023 15:56,5.193,504,2880,charging
12/26/2023 15:56,5.197,532,2920,charging
12/26/2023 15:56,5.193,575,2780,charging
12/26/2023 15:56,5.193,701,3680,charging
12/26/2023 15:56,5.189,647,3600,charging
12/26/2023 15:56,5.197,491,2760,charging
12/26/2023 15:57,5.197,589,3040,charging
12/26/2023 15:57,5.189,905,4680,charging
12/26/2023 15:57,5.181,811,3400,charging
12/26/2023 15:57,5.197,669,3040,charging
12/26/2023 15:57,5.177,746,4360,charging
12/26/2023 15:57,5.189,647,3380,charging
12/26/2023 15:57,5.189,663,3740,charging
12/26/2023 15:57,5.177,790,3760,charging
12/26/2023 15:57,5.197,639,2940,charging
12/26/2023 15:57,5.185,539,4220,charging
12/26/2023 15:57,5.197,572,3120,charging
12/26/2023 15:57,5.197,521,2560,charging
12/26/2023 15:57,5.189,699,3340,charging
12/26/2023 15:57,5.197,545,2860,charging
12/26/2023 15:57,5.193,497,2920,charging
12/26/2023 15:57,5.197,618,3220,charging
12/26/2023 15:57,5.197,590,3020,charging
12/26/2023 15:57,5.185,653,3680,charging
12/26/2023 15:57,5.197,539,2620,charging
12/26/2023 15:57,5.197,493,2560,charging
12/26/2023 15:57,5.197,590,3960,charging
12/26/2023 15:57,5.185,741,3640,charging
12/26/2023 15:57,5.189,540,2820,charging
12/26/2023 15:57,5.193,536,3380,charging
12/26/2023 15:57,5.197,540,2760,charging
12/26/2023 15:57,5.185,638,3040,charging
12/26/2023 15:57,5.185,738,3540,charging
12/26/2023 15:57,5.193,650,3220,charging
12/26/2023 15:57,5.189,750,2780,charging
12/26/2023 15:57,5.197,671,2980,charging
12/26/2023 15:57,5.197,582,2860,charging
12/26/2023 15:57,5.189,586,3040,charging
12/26/2023 15:57,5.185,586,2980,charging
12/26/2023 15:57,5.181,542,2780,charging
12/26/2023 15:57,5.193,541,2980,charging
12/26/2023 15:57,5.189,612,4720,charging
12/26/2023 15:57,5.193,496,2560,charging
12/26/2023 15:57,5.197,665,3040,charging
12/26/2023 15:57,5.189,704,3640,charging
12/26/2023 15:57,5.181,538,3240,charging
12/26/2023 15:57,5.189,563,2880,charging
12/26/2023 15:57,5.197,528,2760,charging
12/26/2023 15:57,5.197,502,3340,charging
12/26/2023 15:57,5.189,536,2780,charging
12/26/2023 15:57,5.197,631,2820,charging
12/26/2023 15:57,5.189,598,3640,charging
12/26/2023 15:57,5.197,530,2940,charging
12/26/2023 15:57,5.197,642,3140,charging
12/26/2023 15:57,5.193,537,2780,charging
12/26/2023 15:57,5.193,585,3700,charging
12/26/2023 15:57,5.201,639,3300,charging
12/26/2023 15:57,5.185,592,3940,charging
12/26/2023 15:57,5.181,564,2780,charging
12/26/2023 15:57,5.193,585,3340,charging
12/26/2023 15:57,5.189,537,2820,charging
12/26/2023 15:57,5.197,538,2780,charging
12/26/2023 15:57,5.189,928,3400,charging
12/26/2023 15:57,5.193,541,2820,charging
12/26/2023 15:58,5.177,535,2920,charging
12/26/2023 15:58,5.197,499,2580,charging
12/26/2023 15:58,5.197,629,3040,charging
12/26/2023 15:58,5.189,851,2820,charging
12/26/2023 15:58,5.185,542,2780,charging
12/26/2023 15:58,5.197,494,2760,charging
12/26/2023 15:58,5.189,630,3280,charging
12/26/2023 15:58,5.197,632,3020,charging
12/26/2023 15:58,5.185,522,2720,charging
12/26/2023 15:58,5.185,562,3240,charging
12/26/2023 15:58,5.197,538,3240,charging
12/26/2023 15:58,5.189,603,3760,charging
12/26/2023 15:58,5.197,503,2940,charging
12/26/2023 15:58,5.185,654,3380,charging
12/26/2023 15:58,5.193,549,2920,charging
12/26/2023 15:58,5.185,521,2720,charging
12/26/2023 15:58,5.189,595,3800,charging
12/26/2023 15:58,5.197,639,3020,charging
12/26/2023 15:58,5.193,536,2680,charging
12/26/2023 15:58,5.193,881,3040,charging
12/26/2023 15:58,5.193,749,3380,charging
12/26/2023 15:58,5.181,531,2780,charging
12/26/2023 15:58,5.189,540,2820,charging
12/26/2023 15:58,5.189,578,2780,charging
12/26/2023 15:58,5.185,795,3600,charging
12/26/2023 15:58,5.189,555,2860,charging
12/26/2023 15:58,5.197,603,2680,charging
12/26/2023 15:58,5.193,877,4560,charging
12/26/2023 15:58,5.189,645,3340,charging
12/26/2023 15:58,5.193,518,2560,charging
12/26/2023 15:58,5.197,560,3220,charging
12/26/2023 15:58,5.189,862,3400,charging
12/26/2023 15:58,5.197,526,3220,charging
12/26/2023 15:58,5.197,610,2880,charging
12/26/2023 15:58,5.197,627,3440,charging
12/26/2023 15:58,5.189,820,3480,charging
12/26/2023 15:58,5.197,576,3220,charging
12/26/2023 15:58,5.197,639,3580,charging
12/26/2023 15:58,5.189,927,2860,charging
12/26/2023 15:58,5.197,591,3300,charging
12/26/2023 15:58,5.189,586,4120,charging
12/26/2023 15:58,5.193,725,3040,charging
12/26/2023 15:58,5.193,511,2660,charging
12/26/2023 15:58,5.189,660,3400,charging
12/26/2023 15:58,5.197,636,2920,charging
12/26/2023 15:58,5.181,616,2760,charging
12/26/2023 15:58,5.197,539,2820,charging
12/26/2023 15:58,5.185,546,2820,charging
12/26/2023 15:58,5.185,645,4400,charging
12/26/2023 15:58,5.189,650,3220,charging
12/26/2023 15:58,5.189,858,4460,charging
12/26/2023 15:58,5.193,540,2580,charging
12/26/2023 15:58,5.189,543,2820,charging
12/26/2023 15:58,5.193,503,3040,charging
12/26/2023 15:58,5.197,574,2980,charging
12/26/2023 15:58,5.189,685,2820,charging
12/26/2023 15:58,5.181,537,2780,charging
12/26/2023 15:58,5.189,800,4120,charging
12/26/2023 15:59,5.193,540,2620,charging
12/26/2023 15:59,5.193,492,2560,charging
12/26/2023 15:59,5.197,575,2980,charging
12/26/2023 15:59,5.193,774,4040,charging
12/26/2023 15:59,5.193,537,2780,charging
12/26/2023 15:59,5.193,574,2980,charging
12/26/2023 15:59,5.193,646,3180,charging
12/26/2023 15:59,5.197,600,3120,charging
12/26/2023 15:59,5.197,506,2660,charging
12/26/2023 15:59,5.193,597,2580,charging
12/26/2023 15:59,5.193,691,3180,charging
12/26/2023 15:59,5.177,648,3400,charging
12/26/2023 15:59,5.197,492,2780,charging
12/26/2023 15:59,5.181,703,5020,charging
12/26/2023 15:59,5.193,495,2560,charging
12/26/2023 15:59,5.185,640,4780,charging
12/26/2023 15:59,5.189,601,2780,charging
12/26/2023 15:59,5.189,662,3960,charging
12/26/2023 15:59,5.193,509,2660,charging
12/26/2023 15:59,5.181,764,3840,charging
12/26/2023 15:59,5.185,661,2820,charging
12/26/2023 15:59,5.177,654,3680,charging
12/26/2023 15:59,5.197,577,3300,charging
12/26/2023 15:59,5.197,686,3580,charging
12/26/2023 15:59,5.193,616,2860,charging
12/26/2023 15:59,5.185,533,2780,charging
12/26/2023 15:59,5.201,602,3080,charging
12/26/2023 15:59,5.193,587,3140,charging
12/26/2023 15:59,5.185,779,3140,charging
12/26/2023 15:59,5.181,541,2820,charging
12/26/2023 15:59,5.197,640,3300,charging
12/26/2023 15:59,5.193,603,3340,charging
12/26/2023 15:59,5.185,735,3140,charging
12/26/2023 15:59,5.197,626,3380,charging
12/26/2023 15:59,5.193,537,2580,charging
12/26/2023 15:59,5.193,554,3280,charging
12/26/2023 15:59,5.177,539,2780,charging
12/26/2023 15:59,5.197,878,4560,charging
12/26/2023 15:59,5.185,533,2760,charging
12/26/2023 15:59,5.193,631,3120,charging
12/26/2023 15:59,5.197,611,3220,charging
12/26/2023 15:59,5.177,538,2780,charging
12/26/2023 15:59,5.197,599,3380,charging
12/26/2023 15:59,5.197,601,3180,charging
12/26/2023 15:59,5.189,614,3180,charging
12/26/2023 15:59,5.185,539,2820,charging
12/26/2023 15:59,5.193,497,2940,charging
12/26/2023 15:59,5.197,675,3300,charging
12/26/2023 15:59,5.185,616,2820,charging
12/26/2023 15:59,5.197,585,2660,charging
12/26/2023 15:59,5.189,858,2820,charging
12/26/2023 15:59,5.189,651,3740,charging
12/26/2023 15:59,5.185,541,2940,charging
12/26/2023 15:59,5.185,537,2780,charging
12/26/2023 15:59,5.189,941,2820,charging
12/26/2023 15:59,5.193,574,2860,charging
12/26/2023 15:59,5.189,668,3380,charging
12/26/2023 15:59,5.185,540,2780,charging
12/26/2023 16:00,5.193,623,3340,charging
12/26/2023 16:00,5.177,539,2940,charging
12/26/2023 16:00,5.193,646,4460,charging
12/26/2023 16:00,5.197,633,3120,charging
12/26/2023 16:00,5.189,571,3400,charging
12/26/2023 16:00,5.189,589,3760,charging
12/26/2023 16:00,5.189,538,2880,charging
12/26/2023 16:00,5.197,506,3140,charging
12/26/2023 16:00,5.189,640,3440,charging
12/26/2023 16:00,5.189,537,2780,charging
12/26/2023 16:00,5.193,558,2820,charging
12/26/2023 16:00,5.173,761,4300,charging
12/26/2023 16:00,5.185,647,2780,charging
12/26/2023 16:00,5.193,539,2940,charging
12/26/2023 16:00,5.197,629,2920,charging
12/26/2023 16:00,5.197,624,3020,charging
12/26/2023 16:00,5.189,575,3340,charging
12/26/2023 16:00,5.177,536,2820,charging
12/26/2023 16:00,5.197,639,3300,charging
12/26/2023 16:00,5.197,598,3080,charging
12/26/2023 16:00,5.193,601,3600,charging
12/26/2023 16:00,5.189,850,3080,charging
12/26/2023 16:00,5.189,582,2820,charging
12/26/2023 16:00,5.181,538,2820,charging
12/26/2023 16:00,5.197,648,3500,charging
12/26/2023 16:00,5.193,681,3540,charging
12/26/2023 16:00,5.189,612,3740,charging
12/26/2023 16:00,5.193,578,2580,charging
12/26/2023 16:00,5.185,730,2780,charging
12/26/2023 16:00,5.181,529,2760,charging
12/26/2023 16:00,5.193,543,2620,charging
12/26/2023 16:00,5.189,602,2820,charging
12/26/2023 16:00,5.197,490,2560,charging
12/26/2023 16:00,5.193,586,3040,charging
12/26/2023 16:00,5.193,550,3120,charging
12/26/2023 16:00,5.189,684,2780,charging
12/26/2023 16:00,5.193,653,2780,charging
12/26/2023 16:00,5.197,499,3040,charging
12/26/2023 16:00,5.189,537,2780,charging
12/26/2023 16:00,5.193,608,3140,charging
12/26/2023 16:00,5.193,647,3300,charging
12/26/2023 16:00,5.185,624,4400,charging
12/26/2023 16:00,5.193,511,2660,charging
12/26/2023 16:00,5.197,541,3240,charging
12/26/2023 16:00,5.193,701,2820,charging
12/26/2023 16:00,5.193,541,2560,charging
12/26/2023 16:00,5.197,637,3300,charging
12/26/2023 16:00,5.185,658,2860,charging
12/26/2023 16:00,5.181,539,2780,charging
12/26/2023 16:00,5.197,529,2560,charging
12/26/2023 16:00,5.193,592,3380,charging
12/26/2023 16:00,5.181,533,2760,charging
12/26/2023 16:00,5.193,516,3140,charging
12/26/2023 16:00,5.177,638,2940,charging
12/26/2023 16:00,5.189,633,2980,charging
12/26/2023 16:00,5.185,510,2660,charging
12/26/2023 16:00,5.193,654,3480,charging
12/26/2023 16:00,5.197,570,3120,charging
12/26/2023 16:00,5.193,492,2560,charging
12/26/2023 16:01,5.189,848,3400,charging
12/26/2023 16:01,5.173,728,2780,charging
12/26/2023 16:01,5.189,912,2860,charging
12/26/2023 16:01,5.185,539,2820,charging
12/26/2023 16:01,5.177,760,3840,charging
12/26/2023 16:01,5.197,563,3400,charging
12/26/2023 16:01,5.185,680,3540,charging
12/26/2023 16:01,5.193,527,2620,charging
12/26/2023 16:01,5.193,636,3840,charging
12/26/2023 16:01,5.197,502,2940,charging
12/26/2023 16:01,5.189,727,4000,charging
12/26/2023 16:01,5.193,530,2760,charging
12/26/2023 16:01,5.185,656,3340,charging
12/26/2023 16:01,5.197,683,3280,charging
12/26/2023 16:01,5.177,770,3340,charging
12/26/2023 16:01,5.189,616,4120,charging
12/26/2023 16:01,5.173,644,3380,charging
12/26/2023 16:01,5.185,540,2820,charging
12/26/2023 16:01,5.189,649,3380,charging
12/26/2023 16:01,5.193,651,3080,charging
12/26/2023 16:01,5.185,786,4060,charging
12/26/2023 16:01,5.189,807,3040,charging
12/26/2023 16:01,5.181,733,4520,charging
12/26/2023 16:01,5.193,648,3180,charging
12/26/2023 16:01,5.193,541,2820,charging
12/26/2023 16:01,5.193,541,2820,charging
12/26/2023 16:01,5.185,674,2780,charging
12/26/2023 16:01,5.177,579,2780,charging
12/26/2023 16:01,5.197,587,3180,charging
12/26/2023 16:01,5.193,552,3040,charging
12/26/2023 16:01,5.197,575,2980,charging
12/26/2023 16:01,5.189,506,2660,charging
12/26/2023 16:01,5.181,563,2760,charging
12/26/2023 16:01,5.193,519,3040,charging
12/26/2023 16:01,5.197,619,3180,charging
12/26/2023 16:01,5.189,593,2780,charging
12/26/2023 16:01,5.189,619,3380,charging
12/26/2023 16:01,5.193,836,4320,charging
12/26/2023 16:01,5.189,537,2820,charging
12/26/2023 16:01,5.197,564,2820,charging
12/26/2023 16:01,5.197,698,3040,charging
12/26/2023 16:01,5.189,648,3760,charging
12/26/2023 16:01,5.193,539,2680,charging
12/26/2023 16:01,5.193,554,3400,charging
12/26/2023 16:01,5.177,519,2680,charging
12/26/2023 16:01,5.181,541,2780,charging
12/26/2023 16:01,5.189,622,3740,charging
12/26/2023 16:01,5.197,508,2880,charging
12/26/2023 16:01,5.193,568,3840,charging
12/26/2023 16:01,5.189,571,3760,charging
12/26/2023 16:01,5.173,538,2780,charging
12/26/2023 16:01,5.197,585,3040,charging
12/26/2023 16:01,5.197,543,2860,charging
12/26/2023 16:01,5.197,652,2940,charging
12/26/2023 16:01,5.185,560,2820,charging
12/26/2023 16:01,5.197,658,3020,charging
12/26/2023 16:01,5.197,535,2780,charging
12/26/2023 16:01,5.201,565,3280,charging
12/26/2023 16:02,5.189,696,3600,charging
12/26/2023 16:02,5.189,851,2780,charging
